priors,school,violations,age,timeserved,alcohol,drugs,release,married,degree,gender,type,property,person,recid
1,12,1,26.66666667,1.5,0,0,1,0,0,1,0,0,0,0
18,14,2,43.16666667,4,1,0,1,0,1,1,2,1,0,1
0,11,0,26.25,0.583333333,0,0,0,0,0,1,0,0,0,1
0,10,0,17.91666667,0.583333333,0,0,0,0,0,1,0,0,0,1
0,10,0,20.91666667,0.333333333,0,1,1,0,0,1,0,0,0,0
0,9,1,20.66666667,1.5,0,0,1,0,1,1,2,1,0,0
0,10,0,20.75,0.916666667,0,0,1,0,0,1,0,0,0,1
0,10,0,19.75,0.416666667,1,0,1,0,0,1,0,0,0,1
4,9,1,25.33333333,2.75,0,1,1,0,0,1,2,1,0,1
2,8,0,36.58333333,10.08333333,0,0,0,1,0,1,0,0,0,0
0,12,1,23,3.333333333,0,0,1,0,1,1,1,0,1,0
3,7,4,23.75,2.75,0,0,0,0,0,1,0,0,0,0
0,9,0,17.33333333,0.5,0,0,0,0,0,1,0,0,0,1
2,11,1,24.16666667,0.25,0,0,1,1,0,1,0,0,0,1
2,12,1,19.5,0.833333333,0,0,1,0,0,1,0,0,0,1
0,12,0,22.83333333,1.166666667,0,1,1,0,0,1,0,0,0,0
0,11,0,23.91666667,0.75,0,1,1,0,0,1,0,0,0,1
0,9,2,24.91666667,1.5,1,0,1,1,0,1,2,1,0,0
0,12,0,32.5,0.916666667,0,0,1,0,1,0,1,0,1,0
1,12,0,24.66666667,1.666666667,0,0,1,0,1,1,2,1,0,0
0,9,2,21.75,1.083333333,0,1,1,1,0,1,0,0,0,0
0,11,0,33.75,2.166666667,0,0,1,1,1,1,2,1,0,0
0,9,0,21.16666667,0.583333333,0,0,1,0,0,1,0,0,0,0
2,10,7,26.83333333,8.916666667,0,0,0,1,1,1,2,1,0,0
0,9,0,18.33333333,0.5,0,0,0,0,0,1,0,0,0,1
0,12,0,21.25,0.5,0,0,1,0,0,1,0,0,0,0
0,10,1,23.91666667,0.75,0,0,1,0,1,1,2,1,0,0
0,8,0,53.66666667,0.5,0,0,1,1,0,1,0,0,0,0
0,8,0,27.75,1.916666667,0,0,1,1,0,1,0,0,0,0
0,11,0,17.91666667,0.333333333,0,0,1,0,0,1,0,0,0,0
0,10,0,19.75,1.166666667,0,0,0,0,0,1,2,1,0,0
1,13,3,25.41666667,3.416666667,0,0,0,1,1,1,2,1,0,0
0,11,0,24.16666667,2.416666667,0,0,1,0,0,1,0,0,0,0
0,9,0,20,0.333333333,1,0,1,0,0,1,0,0,0,0
9,10,0,46.75,0.666666667,0,0,0,0,0,1,0,0,0,1
0,9,0,26.83333333,0.583333333,0,0,1,1,0,0,0,0,0,0
0,13,0,32.08333333,1,0,0,1,1,0,1,0,0,0,0
0,7,0,24.41666667,0.583333333,1,0,0,0,0,1,0,0,0,0
0,7,0,24.66666667,2.416666667,0,0,0,1,1,1,2,1,0,0
0,1,0,55.75,0.5,0,0,1,1,0,1,0,0,0,0
0,11,1,23.75,0.416666667,0,0,1,0,0,1,0,0,0,0
1,10,1,23.16666667,0.666666667,0,0,1,0,0,1,0,0,0,0
1,10,0,26.33333333,4.583333333,0,0,1,1,1,1,2,1,0,1
0,5,0,38,0.416666667,0,0,0,0,0,1,0,0,0,0
0,7,7,19.58333333,2.083333333,0,0,0,0,0,1,2,1,0,1
2,10,3,23.75,5.166666667,0,0,1,0,1,1,2,1,0,1
0,12,1,22.16666667,1.083333333,0,1,1,0,1,1,2,1,0,1
1,11,1,22.41666667,2.25,0,0,1,0,1,0,2,1,0,1
0,12,0,25.25,0.666666667,0,1,1,0,0,1,0,0,0,0
1,12,2,31.08333333,2,0,0,1,0,1,1,2,1,0,1
0,10,2,23.33333333,1.083333333,0,1,1,0,0,1,0,0,0,0
0,9,1,19.58333333,1,0,0,1,0,0,1,0,0,0,1
0,11,1,19.33333333,0.75,0,0,1,0,0,1,0,0,0,1
3,9,5,23.25,9,0,1,1,0,1,1,1,0,1,1
17,8,1,45.5,2.583333333,0,0,0,1,0,1,0,0,0,1
0,10,1,30.66666667,2.416666667,0,1,1,0,0,1,0,0,0,1
2,7,1,27.75,1.166666667,1,0,1,1,1,1,2,1,0,0
3,2,4,26.66666667,5.416666667,0,0,1,0,0,1,0,0,0,0
0,14,1,23,1.333333333,1,1,1,0,0,1,0,0,0,0
0,8,3,21.66666667,2.25,0,0,1,0,1,1,2,1,0,0
0,12,3,22.5,4.416666667,1,1,1,0,1,1,2,1,0,1
4,9,1,33.33333333,2.25,0,0,1,0,0,1,0,0,0,1
0,18,0,44,0.25,0,1,1,0,0,1,0,0,0,0
3,8,0,49.25,0.416666667,0,0,1,0,0,1,0,0,0,0
0,10,2,27,0.833333333,0,0,1,0,0,1,0,0,0,0
3,12,0,52.83333333,0.416666667,1,0,0,1,0,1,0,0,0,0
0,10,1,21.75,2,0,0,1,0,1,1,2,1,0,0
1,9,1,19.58333333,1,0,0,0,0,1,1,2,1,0,0
0,8,1,20.83333333,5.083333333,0,0,1,0,1,1,2,1,0,1
1,12,4,26.75,3.666666667,0,0,1,0,0,1,0,0,0,0
3,8,1,35.91666667,1.833333333,0,1,1,0,0,1,0,0,0,0
0,9,0,18.66666667,0.166666667,1,1,1,0,0,1,0,0,0,0
0,9,16,20.83333333,3.916666667,0,0,0,0,0,1,2,1,0,1
0,11,5,22.33333333,2.416666667,0,0,1,0,0,1,0,0,0,0
0,11,0,33.83333333,0.25,1,0,1,1,0,1,0,0,0,1
2,10,1,43.75,1.166666667,0,1,0,0,0,1,0,0,0,0
6,8,3,27.66666667,3.416666667,0,0,1,1,1,1,0,0,0,0
1,7,10,21.91666667,3,0,1,0,0,1,1,2,1,0,0
3,7,1,42.16666667,3.583333333,0,0,0,1,1,1,1,0,1,0
1,7,0,35.33333333,0.25,1,0,1,1,0,1,0,0,0,0
0,10,1,19.16666667,0.666666667,0,0,0,0,0,1,0,0,0,1
0,9,1,23,2.833333333,0,0,1,0,0,1,0,0,0,1
5,12,0,35.75,0.916666667,0,0,0,0,0,1,0,0,0,1
0,7,0,35.83333333,1.166666667,0,1,0,0,0,1,0,0,0,0
0,12,1,24.75,1.25,0,0,1,1,0,1,0,0,0,0
0,12,2,25.5,1.833333333,0,0,1,0,1,1,0,0,0,0
0,6,0,38.66666667,0.916666667,0,1,0,0,0,1,0,0,0,0
0,8,3,23,2.5,0,1,1,0,0,1,0,0,0,1
0,10,2,21.75,1.416666667,0,0,0,0,0,1,0,0,0,1
3,10,0,25.66666667,0.5,0,1,0,0,0,0,0,0,0,1
2,9,0,23.5,0.666666667,1,1,0,0,0,1,0,0,0,0
0,10,1,20.83333333,0.666666667,0,0,1,0,0,1,0,0,0,0
1,9,0,35.25,3.25,0,0,1,0,0,1,0,0,0,0
0,8,0,26.33333333,1,0,0,1,0,1,1,2,1,0,0
0,11,3,18.75,1.666666667,0,1,1,0,0,1,0,0,0,1
0,8,0,21.08333333,0.333333333,0,0,0,0,0,1,0,0,0,0
0,7,0,21.5,0.666666667,0,0,0,0,0,1,0,0,0,1
1,8,0,31.66666667,0.583333333,0,0,1,0,0,1,0,0,0,0
1,12,0,29,2.75,0,0,1,1,1,1,2,1,0,0
0,5,0,44.08333333,1.083333333,0,0,1,0,1,1,0,0,0,0
0,10,1,28,1.166666667,0,0,0,0,0,1,0,0,0,1
1,9,0,37.91666667,0.583333333,0,0,1,1,0,1,0,0,0,0
0,4,0,54.83333333,0.333333333,0,0,1,1,0,1,0,0,0,0
0,11,4,30,3.416666667,0,1,1,0,1,1,2,1,0,1
0,9,0,19.33333333,0.75,0,0,1,0,0,1,0,0,0,0
0,12,1,26.41666667,0.416666667,1,1,0,0,0,1,0,0,0,0
0,9,1,21.58333333,1.25,0,1,1,0,1,1,2,1,0,0
0,13,0,29.08333333,1.25,0,1,1,0,1,1,2,1,0,1
0,11,0,36.16666667,0.666666667,0,0,1,0,0,0,0,0,0,0
9,3,3,58.75,9.75,0,0,0,0,1,1,2,1,0,1
1,15,0,27.91666667,1.916666667,0,0,1,0,1,1,2,1,0,1
2,11,0,24.33333333,0.416666667,1,0,1,1,0,1,0,0,0,0
0,3,0,46.08333333,0.416666667,1,0,1,1,0,1,0,0,0,0
2,12,2,23.5,1.166666667,0,0,1,0,0,1,0,0,0,1
0,12,0,22.25,1.75,0,0,1,0,1,1,2,1,0,0
0,8,3,21.08333333,1.583333333,0,0,0,0,0,1,0,0,0,1
2,12,0,36.58333333,0.166666667,0,0,1,0,0,1,0,0,0,1
0,11,2,20.75,0.833333333,0,0,1,0,1,1,2,1,0,0
19,9,1,34.91666667,2.25,0,0,0,0,0,1,0,0,0,1
0,10,6,22.33333333,4,0,0,1,0,1,1,2,1,0,1
0,10,0,17.91666667,0.583333333,0,0,1,0,0,1,0,0,0,1
1,11,0,24.41666667,1.083333333,0,0,1,1,0,1,0,0,0,0
0,12,0,26.5,0.333333333,0,0,1,1,0,1,0,0,0,1
1,14,2,26.41666667,3.583333333,0,0,0,1,0,1,0,0,0,0
2,4,0,36.58333333,0.666666667,0,0,0,0,0,1,0,0,0,0
5,11,3,25.91666667,3,1,0,1,1,0,1,0,0,0,1
0,8,0,25.41666667,0.333333333,1,0,1,0,0,1,0,0,0,0
2,6,1,36.66666667,2.166666667,0,1,1,1,1,1,0,0,0,0
0,11,3,25.75,3.25,0,1,1,0,1,1,2,1,0,0
0,11,1,26.25,1.416666667,0,0,1,0,0,1,0,0,0,0
0,10,0,28.41666667,0.5,0,0,0,0,0,1,0,0,0,0
0,8,0,26.91666667,1.083333333,0,1,1,1,0,1,0,0,0,0
0,12,4,22.16666667,2.166666667,0,0,1,0,1,1,2,1,0,0
0,10,10,27,1.583333333,0,1,0,1,0,1,2,1,0,1
1,12,0,30.5,1.333333333,0,0,0,0,0,1,0,0,0,0
1,12,4,22.91666667,3.666666667,0,0,0,1,1,1,2,1,0,1
0,9,0,21.91666667,1.666666667,0,0,1,0,1,1,2,1,0,1
2,7,0,31.91666667,0.5,1,0,0,0,0,1,2,1,0,0
2,10,19,20.41666667,6.166666667,0,0,1,0,1,1,1,0,1,1
2,9,0,23.66666667,0.5,0,0,0,0,0,1,0,0,0,0
16,3,0,49.16666667,0.333333333,1,0,1,1,0,1,0,0,0,1
2,8,5,23.91666667,2.833333333,0,1,1,0,1,1,2,1,0,1
0,10,0,29.41666667,0.583333333,1,0,1,0,0,1,0,0,0,0
0,9,1,25.16666667,1.75,1,0,0,1,0,1,0,0,0,0
1,10,1,24.08333333,3.833333333,0,0,1,0,0,1,0,0,0,1
1,7,0,32.33333333,2,0,0,1,0,1,1,1,0,1,0
0,8,0,18.91666667,1.083333333,0,0,1,0,0,1,0,0,0,1
5,10,2,34.91666667,1.333333333,0,1,0,1,0,1,0,0,0,0
0,10,0,29.16666667,0.75,0,0,0,0,0,1,0,0,0,0
2,7,0,34.16666667,0.75,1,0,1,0,0,1,0,0,0,0
1,9,3,25.08333333,3.75,0,1,1,0,1,1,2,1,0,0
0,8,0,28.25,0.416666667,0,1,1,0,0,1,0,0,0,0
0,12,5,21.66666667,2.333333333,0,0,1,0,1,1,0,0,0,0
1,11,0,29.75,0.5,1,0,0,0,0,1,0,0,0,1
0,7,0,41.58333333,0.333333333,0,0,1,1,0,1,0,0,0,0
0,8,1,39.5,1,0,1,0,0,0,1,0,0,0,0
0,9,1,21.58333333,1,0,0,0,0,0,1,0,0,0,0
2,12,0,25.5,1.25,1,0,1,0,1,1,2,1,0,0
0,12,0,23.5,0.75,0,0,1,1,1,1,0,0,0,0
0,12,0,20.66666667,0.583333333,0,0,1,1,0,1,0,0,0,0
2,11,0,50,0.416666667,1,0,0,1,0,1,0,0,0,0
0,12,0,27.5,0.333333333,0,0,1,0,0,0,0,0,0,0
2,8,0,30.41666667,1,0,0,1,1,1,1,1,0,1,0
1,10,11,23.41666667,3,0,1,0,0,1,1,1,0,1,1
1,7,0,19.5,0.5,1,0,1,0,0,1,0,0,0,0
0,11,1,23.91666667,1.25,0,0,1,0,0,1,0,0,0,0
0,9,0,33.16666667,1.583333333,0,1,1,1,1,1,1,0,1,1
1,8,1,27.25,0.75,0,0,1,0,0,1,0,0,0,0
8,5,0,49.08333333,1.666666667,0,0,0,0,0,0,0,0,0,0
0,9,2,19.75,1.75,0,1,1,0,1,1,2,1,0,0
6,12,1,40.83333333,3.333333333,0,1,0,1,1,1,2,1,0,1
2,9,0,22.08333333,2.25,1,0,1,0,1,1,2,1,0,1
0,8,0,29.83333333,0.5,1,0,1,0,0,1,0,0,0,1
0,10,1,21.75,0.583333333,0,0,0,0,0,1,0,0,0,1
2,6,0,25.25,1.833333333,0,1,1,0,0,1,0,0,0,1
0,8,2,24.25,2.833333333,0,1,0,0,1,1,2,1,0,0
4,10,4,26.91666667,3.75,1,0,1,0,1,1,2,1,0,0
0,10,0,20.91666667,2.25,0,0,1,1,1,1,2,1,0,1
0,9,1,22.66666667,0.666666667,0,0,1,0,0,1,0,0,0,0
0,9,3,20.66666667,2.083333333,0,0,1,0,1,1,2,1,0,1
0,10,0,22.58333333,4.833333333,0,0,0,0,0,1,2,1,0,0
2,5,20,23.33333333,3.75,0,0,0,1,0,1,0,0,0,1
1,12,1,28,1.583333333,0,0,1,0,1,1,2,1,0,0
3,9,6,42.91666667,6.333333333,0,0,1,1,0,1,0,0,0,1
12,5,0,50.58333333,0.666666667,1,0,0,0,0,1,0,0,0,1
0,9,0,23.33333333,2.166666667,0,0,1,0,0,1,0,0,0,0
2,9,1,22.41666667,2.083333333,1,1,1,0,0,1,0,0,0,1
0,13,1,30.16666667,1.333333333,0,0,1,0,0,1,2,1,0,0
0,12,3,21.91666667,1.75,0,0,0,0,0,1,0,0,0,1
2,10,5,20.83333333,4.833333333,0,0,1,0,1,1,2,1,0,1
4,5,0,31.75,0.833333333,0,1,0,0,0,1,0,0,0,0
0,10,0,20.25,0.166666667,0,0,1,0,0,1,2,1,0,0
8,12,2,35.16666667,1,0,1,0,0,0,1,0,0,0,1
2,8,1,32.16666667,2.083333333,0,1,0,0,0,1,2,1,0,0
0,10,0,21.5,0.5,1,0,1,0,0,1,0,0,0,0
6,8,0,33.58333333,0.916666667,0,1,0,0,0,1,0,0,0,0
0,8,0,18.16666667,0.416666667,1,0,1,0,0,1,0,0,0,0
6,6,3,37.5,4.25,0,1,1,1,1,1,2,1,0,0
0,10,2,20.83333333,2.5,0,0,1,0,0,1,0,0,0,1
4,8,0,34.75,1.916666667,0,1,0,0,0,1,0,0,0,1
0,9,2,25.5,4.666666667,0,0,1,0,1,1,2,1,0,1
3,7,0,41.91666667,1,0,1,0,0,0,1,0,0,0,0
0,11,1,19.58333333,0.583333333,0,0,0,0,0,1,0,0,0,0
1,16,0,28.58333333,2.416666667,0,0,1,0,1,1,2,1,0,0
0,8,0,39.33333333,0.25,0,0,0,1,0,1,0,0,0,0
0,12,0,27,0.833333333,1,1,1,0,1,1,0,0,0,0
0,12,1,22.08333333,1.833333333,0,0,1,0,1,1,2,1,0,0
0,9,1,23.25,2.166666667,0,0,1,0,1,1,2,1,0,0
0,12,0,26.83333333,0.416666667,0,0,1,1,0,0,0,0,0,1
0,10,1,19.33333333,0.666666667,0,1,0,0,0,1,0,0,0,0
0,13,0,21.33333333,0.416666667,0,1,1,0,0,1,0,0,0,1
1,6,1,24.25,1.833333333,0,0,1,0,0,1,0,0,0,0
2,11,2,30.16666667,2.916666667,0,1,1,0,1,1,2,1,0,1
0,12,0,22.16666667,1.75,0,0,1,0,1,1,2,1,0,0
0,12,0,36.5,0.5,0,0,1,0,1,1,2,1,0,0
0,9,7,23.25,2.666666667,0,0,1,1,0,1,0,0,0,1
0,9,0,19.91666667,0.583333333,0,1,1,0,0,0,0,0,0,0
0,12,1,20.75,0.916666667,0,0,1,0,0,1,0,0,0,0
0,10,0,21.58333333,0.666666667,0,0,1,0,0,0,0,0,0,0
0,12,0,22.5,1.333333333,0,1,1,0,1,0,2,1,0,1
0,10,1,21.83333333,1.666666667,0,0,1,1,1,1,2,1,0,1
0,11,0,25.25,0.833333333,0,0,1,1,0,1,0,0,0,0
1,12,1,24.66666667,2.25,0,0,1,0,0,1,0,0,0,0
0,8,0,17.5,0.416666667,0,0,1,0,0,1,0,0,0,1
0,9,0,20.66666667,0.833333333,0,0,1,1,0,1,0,0,0,0
0,10,0,18.66666667,0.583333333,1,1,1,0,0,1,0,0,0,0
1,12,1,24.08333333,3.75,0,0,1,0,1,1,2,1,0,1
2,9,0,27.16666667,0.5,0,1,0,0,0,1,0,0,0,0
3,12,3,29.58333333,8.916666667,0,0,1,0,1,1,2,1,0,1
1,12,1,25.58333333,1.5,0,0,1,0,1,1,0,0,0,1
8,8,0,57.58333333,1.75,0,1,1,0,1,1,2,1,0,1
0,13,2,23.91666667,0.666666667,1,1,0,0,0,1,0,0,0,0
0,9,0,18.08333333,0.666666667,0,0,0,0,0,1,0,0,0,0
0,12,1,26.91666667,1.333333333,0,0,0,0,0,1,0,0,0,0
1,12,2,35.75,2.5,1,1,1,1,1,1,1,0,1,1
0,11,1,30.75,2.25,0,0,1,1,1,1,1,0,1,0
6,7,2,32.16666667,3.666666667,0,0,1,1,0,1,0,0,0,1
0,11,2,20.16666667,2.083333333,0,0,1,0,0,1,0,0,0,1
2,10,1,46.25,1.916666667,0,0,1,1,1,0,2,1,0,0
0,12,1,24.58333333,0.5,0,0,1,0,0,1,0,0,0,1
0,12,0,29.75,1.25,0,0,1,0,0,1,0,0,0,0
2,9,0,21.16666667,2.416666667,0,0,1,0,0,1,0,0,0,1
1,10,0,24.16666667,3.083333333,0,0,1,0,1,1,2,1,0,1
0,11,1,20.25,1.583333333,0,0,1,0,0,1,0,0,0,0
0,11,24,26.58333333,1.916666667,0,1,0,0,0,1,0,0,0,0
0,6,0,34.58333333,0.833333333,0,1,1,0,0,1,0,0,0,1
0,10,0,19.33333333,0.916666667,0,1,0,0,0,1,0,0,0,0
1,10,2,33.33333333,1.25,0,0,0,0,0,1,0,0,0,0
0,11,0,20.25,1.416666667,0,0,1,1,1,1,2,1,0,0
1,5,0,43.58333333,3.166666667,0,0,1,0,1,1,0,0,0,0
0,10,0,17.41666667,0.083333333,0,0,1,0,0,1,0,0,0,1
3,10,16,31.66666667,7,1,0,1,1,1,1,1,0,1,0
0,9,1,20.91666667,0.416666667,0,0,0,1,0,1,0,0,0,1
0,8,1,17.5,0.583333333,0,0,1,0,0,1,0,0,0,0
0,14,0,23.25,1.333333333,0,1,1,0,0,1,0,0,0,1
8,7,4,29.83333333,1.5,0,0,1,0,0,1,0,0,0,1
1,14,0,27.08333333,1,0,0,1,0,0,1,0,0,0,0
2,6,0,44.75,1.833333333,0,1,1,0,1,1,2,1,0,0
0,9,0,20.91666667,0.833333333,0,0,1,0,0,1,1,0,1,1
0,12,1,23.91666667,0.916666667,0,0,0,1,0,1,2,1,0,1
0,11,3,22.16666667,1.916666667,0,0,0,0,1,1,2,1,0,1
0,11,0,23.83333333,0.5,0,1,1,0,0,1,0,0,0,0
0,12,0,27.08333333,2.083333333,0,1,1,0,1,1,2,1,0,0
2,9,4,21.16666667,6.5,0,0,1,0,1,1,1,0,1,1
0,7,2,20.91666667,2.166666667,0,1,1,0,1,1,2,1,0,0
0,9,1,22.08333333,0.5,0,0,0,0,0,1,0,0,0,0
0,10,2,19.33333333,0.5,0,0,1,0,0,0,0,0,0,1
3,12,2,43.91666667,2.666666667,0,0,1,1,1,1,1,0,1,0
0,6,0,23.16666667,0.666666667,0,0,1,0,0,1,0,0,0,1
1,18,0,36.16666667,1,0,0,1,0,1,1,2,1,0,0
0,9,1,27.16666667,1.25,0,0,1,0,1,1,0,0,0,0
0,12,0,20.75,0.583333333,0,0,1,0,0,1,0,0,0,0
6,7,0,38.91666667,5.583333333,0,0,0,0,1,1,2,1,0,0
0,10,1,26.75,0.416666667,0,1,0,0,0,1,0,0,0,1
1,8,1,33.66666667,2.083333333,0,1,1,0,1,1,0,0,0,0
0,10,0,17.91666667,0.333333333,0,0,1,1,0,0,0,0,0,0
10,10,5,22.75,3.083333333,0,0,0,0,1,1,2,1,0,0
0,3,0,51.91666667,0.5,0,0,1,0,0,1,0,0,0,0
2,10,1,24.16666667,3.5,0,0,0,0,1,1,2,1,0,1
3,8,0,40.08333333,0.333333333,1,0,1,0,0,1,0,0,0,0
0,10,1,19.75,0.5,0,1,0,0,0,1,0,0,0,0
1,8,0,52.83333333,0.416666667,0,1,0,0,0,1,0,0,0,0
2,10,1,31.66666667,2.083333333,0,1,1,0,0,1,0,0,0,0
0,11,0,19.75,0.666666667,0,0,1,0,0,1,0,0,0,1
1,10,3,19.16666667,1,0,0,1,0,0,1,0,0,0,0
1,11,0,30.83333333,1.083333333,0,1,1,0,0,1,0,0,0,0
0,12,0,17.91666667,0.25,0,1,0,0,0,1,0,0,0,0
0,4,4,48.16666667,1.666666667,0,1,1,1,1,1,1,0,1,0
3,6,1,37.25,0.5,1,0,0,1,0,1,0,0,0,1
0,10,0,23.25,1.666666667,0,0,1,1,1,1,1,0,1,0
3,9,0,30.16666667,1,0,0,0,1,0,1,0,0,0,1
0,7,1,33.25,2.5,1,0,1,0,1,1,2,1,0,1
0,10,1,22.16666667,1.25,0,0,1,0,1,1,2,1,0,1
13,6,6,36.33333333,5.333333333,0,1,0,0,1,1,2,1,0,1
0,13,0,31.08333333,1,0,0,1,0,1,1,0,0,0,0
0,11,0,30.75,0.5,0,1,0,0,0,1,0,0,0,0
0,10,0,21.5,0.75,0,0,1,0,0,1,0,0,0,1
0,12,2,24.33333333,3.083333333,0,0,0,1,1,1,2,1,0,0
0,10,1,23.66666667,2.583333333,0,0,1,0,1,1,2,1,0,0
4,7,0,27.25,2.166666667,0,1,1,1,1,0,1,0,1,0
0,12,0,51,0.333333333,1,0,0,1,0,1,0,0,0,0
0,11,0,23.91666667,0.416666667,0,0,1,1,1,1,2,1,0,0
0,10,1,24.58333333,2.416666667,0,0,1,1,1,1,2,1,0,1
0,11,1,24.58333333,0.583333333,0,0,1,0,0,1,0,0,0,0
0,12,1,24.16666667,2.083333333,0,1,1,0,1,1,0,0,0,0
0,13,0,27.58333333,0.333333333,1,1,0,1,0,1,0,0,0,0
0,10,1,22.25,3,0,0,1,0,1,1,2,1,0,0
0,13,0,21,0.666666667,0,1,1,0,0,0,0,0,0,0
0,9,2,20.5,1.5,0,0,1,0,0,1,0,0,0,0
3,14,1,22.5,0.916666667,0,0,0,0,0,1,0,0,0,1
0,12,7,21.58333333,1.416666667,0,0,0,0,0,1,0,0,0,0
0,9,2,27.08333333,1.833333333,0,0,1,0,1,1,2,1,0,1
8,3,0,53.58333333,1.75,0,1,1,1,1,1,1,0,1,0
0,11,0,18.08333333,0.166666667,0,1,1,0,0,1,0,0,0,1
1,11,7,32.75,6.5,0,0,0,0,1,1,2,1,0,0
1,9,1,21.66666667,0.5,0,0,1,0,0,1,0,0,0,0
0,13,1,24.25,0.75,0,1,1,0,0,1,0,0,0,1
0,2,0,57.83333333,0.666666667,0,0,0,1,0,1,0,0,0,0
0,13,2,21.5,0.833333333,0,0,1,0,0,1,0,0,0,0
0,12,0,25.66666667,2,0,0,1,0,1,1,0,0,0,0
1,8,1,19.33333333,1.083333333,0,0,0,0,0,1,0,0,0,0
0,8,0,48.83333333,1,0,0,0,1,0,1,0,0,0,0
0,7,1,23.5,1.083333333,0,1,1,0,1,1,0,0,0,0
2,10,1,20.66666667,3.666666667,1,0,1,0,0,1,2,1,0,1
1,9,0,21.5,0.666666667,0,0,0,1,0,1,2,1,0,1
0,8,0,23.83333333,1.5,0,0,1,0,0,1,0,0,0,0
0,10,6,19,0.666666667,0,1,0,0,0,1,0,0,0,1
0,9,0,32.83333333,1.083333333,0,1,0,1,0,1,0,0,0,1
0,9,0,44,1.75,0,1,1,0,1,1,1,0,1,0
0,9,0,16.66666667,0.333333333,0,0,0,0,0,1,0,0,0,0
0,10,0,24.25,0.75,1,0,1,0,0,0,0,0,0,0
4,12,1,27.91666667,3.083333333,0,0,0,1,0,1,0,0,0,0
1,12,1,27.5,0.333333333,0,0,1,0,0,1,0,0,0,0
2,10,1,23.41666667,0.75,0,0,0,1,0,1,0,0,0,1
2,13,2,27.08333333,3.166666667,0,0,1,0,1,1,0,0,0,0
2,7,0,27.91666667,1.083333333,1,1,0,0,0,1,0,0,0,0
0,8,0,20.08333333,0.5,0,0,1,0,0,1,0,0,0,0
6,8,8,26.66666667,2.5,1,1,0,0,1,1,0,0,0,1
1,12,1,26.75,1.416666667,1,0,1,1,0,1,0,0,0,1
0,9,0,31.08333333,1,0,1,1,0,0,1,0,0,0,1
2,7,3,23.16666667,1,0,1,1,0,0,1,0,0,0,0
7,8,3,36.08333333,0.583333333,1,0,0,0,0,1,0,0,0,1
0,9,0,29.25,8.666666667,1,0,0,1,1,1,2,1,0,0
1,13,0,24.83333333,2.25,0,0,1,0,1,1,2,1,0,1
3,11,2,20.58333333,1.583333333,1,0,1,0,1,1,2,1,0,1
0,8,1,21.33333333,0.416666667,0,1,1,1,0,1,0,0,0,1
3,9,1,38.5,2.833333333,0,0,1,0,1,1,1,0,1,0
3,2,0,35.5,0.333333333,1,0,1,0,0,1,0,0,0,0
4,3,2,35.58333333,3.416666667,1,0,1,0,1,1,2,1,0,0
15,1,1,50.83333333,2.5,0,0,1,0,1,1,1,0,1,0
1,10,3,22.91666667,2.75,0,0,1,0,1,1,2,1,0,0
0,12,0,26,1.5,0,0,1,1,0,1,0,0,0,0
0,9,0,28.83333333,1.583333333,0,0,1,1,1,1,2,1,0,0
4,6,1,45.83333333,0.666666667,1,0,1,0,0,1,0,0,0,0
0,11,0,18.75,0.333333333,1,1,1,0,0,1,0,0,0,0
0,12,0,23.91666667,1.5,0,0,1,0,1,1,2,1,0,1
0,8,0,35.08333333,1.666666667,0,0,1,0,1,1,1,0,1,0
0,9,2,20.83333333,0.75,0,1,0,0,1,1,2,1,0,0
0,12,0,32.91666667,0.5,1,0,1,0,0,1,0,0,0,0
4,10,2,38.58333333,7.416666667,0,0,0,1,1,1,2,1,0,0
0,10,0,20.91666667,0.583333333,0,0,0,0,0,1,0,0,0,1
0,8,0,18.33333333,0.583333333,0,0,1,0,0,1,0,0,0,0
0,4,0,28.91666667,0.5,0,0,1,0,0,1,0,0,0,0
1,6,2,28.33333333,0.833333333,0,1,1,0,1,1,0,0,0,0
4,12,1,24.83333333,1,0,1,0,0,0,1,0,0,0,1
7,9,7,27.91666667,3.75,0,0,0,0,1,1,0,0,0,1
1,9,0,19.16666667,1.083333333,0,0,1,0,0,1,0,0,0,0
2,9,2,24.5,4.333333333,0,1,1,0,1,1,2,1,0,1
0,14,1,31,3.75,0,0,1,1,1,1,2,1,0,0
0,10,0,17.58333333,0.416666667,0,0,0,0,0,1,0,0,0,1
0,8,1,23.66666667,0.5,0,1,0,0,0,1,0,0,0,0
0,9,0,19.08333333,0.583333333,0,0,1,0,0,1,0,0,0,0
1,9,7,21.58333333,4,0,0,1,0,0,1,1,0,1,1
0,11,1,23.41666667,2.333333333,0,1,0,0,0,1,0,0,0,1
6,9,0,32.25,0.583333333,0,0,1,1,0,1,0,0,0,0
0,12,0,24.33333333,1.25,0,0,1,0,0,1,0,0,0,0
1,6,0,28.75,1.333333333,0,0,1,0,1,1,2,1,0,1
0,12,3,27.25,3.666666667,0,0,0,1,1,1,1,0,1,0
0,12,1,28.16666667,1.25,0,0,1,0,1,1,0,0,0,0
3,11,2,25.5,3.583333333,0,0,0,1,0,1,0,0,0,0
0,6,0,22.5,0.416666667,0,1,0,0,0,1,0,0,0,0
0,10,11,21.83333333,3,0,1,0,0,1,1,2,1,0,0
0,11,2,24.5,1.083333333,0,0,0,0,0,1,0,0,0,0
0,16,0,25.58333333,0.5,0,0,1,0,0,1,0,0,0,0
